,Unnamed: 0,userid,placeid,frequency,id_x,created_at,lng,lat,photos_count_x,checkins_count,users_count,radius_meters,highlights_count_x,items_count_x,max_items_count,spot_categories,state,id_y,bookmarked_spots_count,challenge_pin_count,country_pin_count,highlights_count_y,items_count_y,photos_count_y,pins_count,province_pin_count,region_pin_count,state_pin_count,trips_count,friends_count,stamps_count,checkin_num,places_num,ts,cluster
4024,5978,3332,102480,1,102480,2009-11-15T02:07:41Z,0.9540687705611117,0.6995929164437662,1,0.003189916750953085,49,75,0,4,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",Pennsylvania,3332,0,7,1,0,8,1,13,0,6,5,0,0.21599999999999997,25,0.4444444444444445,25,0.3735153695021083,0
4014,5968,3332,9313,1,9313,2009-03-13T18:55:38Z,0.6965409334697825,0.362130147619514,167,0.13634949039134833,2426,75,6,11,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",Texas,3332,0,7,1,0,8,1,13,0,6,5,0,0.21599999999999997,25,0.4444444444444445,25,0.09734853757477069,7
4032,5986,3332,825309,1,825309,2010-03-29T18:17:59Z,0.9510490455114917,0.6914530425651508,0,0.0009725355948027698,17,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",Pennsylvania,3332,0,7,1,0,8,1,13,0,6,5,0,0.21599999999999997,25,0.4444444444444445,25,0.5245199850778732,0
4034,5988,3332,6353542,1,6353542,2010-10-31T15:30:43Z,0.9510663400326572,0.6914816891951348,0,0.0004279156617132187,11,75,0,1,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Pennsylvania,3332,0,7,1,0,8,1,13,0,6,5,0,0.21599999999999997,25,0.4444444444444445,25,0.7665823012295405,6
4052,6007,3334,440504,1,440504,2010-01-23T20:55:04Z,0.9349406344736788,0.6683989736405844,9,0.0042791566171321875,93,75,0,7,10,"[{'url': '/categories/41', 'name': 'National Park'}]",Maryland,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.4517602785775061,7
4054,6009,3334,7413622,1,7413622,2011-05-22T22:17:49Z,0.7086665456427674,0.4608529625511557,2,0.00011670427137633238,3,75,0,0,10,"[{'url': '/categories/912', 'name': 'Snow Cones'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.9945154463033532,6
4053,6008,3334,7197263,1,7197263,2011-04-08T16:31:14Z,0.9345200401791367,0.6691498766395156,20,0.00688555201120361,76,250,3,9,10,"[{'url': '/categories/232', 'name': 'Conference'}]",Maryland,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.9449100565014739,6
4047,6002,3334,30263,1,30263,2009-09-27T04:21:23Z,0.7088266377414407,0.4639442691000797,2,0.000933634171010659,21,150,0,2,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.31867764503139284,7
4051,6006,3334,397980,1,397980,2010-01-16T23:46:05Z,0.7090375148851638,0.46100890758375557,3,0.0018283669182292072,36,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.4440446084682108,7
4042,5997,3334,24767,1,24767,2009-09-13T14:14:52Z,0.9339129246102468,0.6655539216014099,125,0.21057340698669572,2686,1500,4,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Maryland,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.3034420973763474,7
4043,5998,3334,25914,1,25914,2009-09-19T22:06:09Z,0.7089507753200932,0.46106108919667177,2,0.0017505640706449855,34,75,0,3,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.31053663514147445,7
4044,5999,3334,25961,1,25961,2009-09-19T23:34:09Z,0.708497342886238,0.45815012915511555,18,0.00832490469151171,104,75,0,10,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.3106051566988093,7
4049,6004,3334,217088,3,217088,2009-12-16T13:39:08Z,0.7087961877911422,0.4594699239285984,18,0.01026997588111725,108,50,1,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.4088128871192218,7
4039,5993,3334,17099,1,17099,2009-07-09T16:24:29Z,0.7069096192611144,0.4535471184533897,25,0.015949583754765424,189,50,3,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.22953974199712945,7
4038,5992,3334,9362,1,9362,2009-03-14T09:19:55Z,0.7040041559696462,0.4466716902426784,592,0.15809538629113826,2091,250,23,13,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.09802151530181291,7
4041,5996,3334,23321,1,23321,2009-09-01T14:12:33Z,0.7071182661882494,0.4588648999583076,0,0.0014004512565159886,25,75,0,6,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.28998515132661495,7
4050,6005,3334,280789,1,280789,2009-12-27T23:47:15Z,0.7083171200771656,0.461048966292269,0,0.0011670427137633237,21,75,0,3,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Texas,3334,0,7,1,0,5,2,11,0,4,3,0,0.08533333333333333,19,0.35555555555555557,18,0.42162027995157203,7
4060,6037,3344,243700,3,243700,2009-12-21T00:16:24Z,0.5012456611483238,0.5582047375029093,3,0.004979382245390181,37,75,0,5,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.41379414478620546,5
4058,6035,3344,237945,1,237945,2009-12-19T23:10:05Z,0.4990599940066536,0.5579940776089565,0,0.0017894654944370964,16,50,0,1,10,"[{'url': '/categories/464', 'name': 'Walgreens'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.4126212451971014,5
4059,6036,3344,240161,2,240161,2009-12-20T09:58:07Z,0.5002750710453119,0.5609727254381638,1,0.003734536684042636,70,50,0,4,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.41312583898352884,5
4066,6043,3344,7075357,1,7075357,2011-03-15T07:01:39Z,0.5000248521320951,0.5615772633766674,2,0.000933634171010659,17,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.917556263790452,6
4061,6038,3344,249566,1,249566,2009-12-22T02:36:14Z,0.4998704884573928,0.5584785175936973,5,0.0033066210223294174,22,75,0,5,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.41502428842633776,5
4064,6041,3344,900923,2,900923,2010-04-09T04:03:39Z,0.4991495387190543,0.5579179092491477,5,0.001089239866179102,12,75,0,1,10,"[{'url': '/categories/913', 'name': 'Frozen Yogurt'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.5361886352792418,5
4063,6040,3344,580457,1,580457,2010-02-19T10:27:52Z,0.5004924418274621,0.560874423919907,1,0.0011281412899712129,28,75,0,1,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.4815459766282828,5
4056,6033,3344,91717,5,91717,2009-11-10T18:33:43Z,0.5011780708626525,0.5582149207509159,14,0.08383256827199875,98,300,1,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Nevada,3344,0,4,1,0,8,0,6,0,2,1,0,0.015999999999999997,11,0.3111111111111111,11,0.36867683912443994,5
4068,6045,3345,30522,1,30522,2009-09-27T16:31:53Z,0.6966181188911444,0.3620371650441465,5,0.01871158484400529,369,75,0,11,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,3345,0,2,1,0,4,0,4,0,2,1,0,0.018666666666666665,5,0.022222222222222213,5,0.3192464518226892,7
4069,6046,3345,694560,2,694560,2010-03-12T20:43:30Z,0.6966122141782221,0.3619752894463475,3,0.014393526803080993,294,150,0,7,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,3345,0,2,1,0,4,0,4,0,2,1,0,0.018666666666666665,5,0.022222222222222213,5,0.5055718408168453,7
4071,6048,3345,708716,1,708716,2010-03-14T15:52:57Z,0.6966147054554157,0.3619558421275928,2,0.002061775460981872,49,50,0,4,10,"[{'url': '/categories/150', 'name': 'Fountain'}]",Texas,3345,0,2,1,0,4,0,4,0,2,1,0,0.018666666666666665,5,0.022222222222222213,5,0.5075881265741629,7
4070,6047,3345,700158,1,700158,2010-03-13T15:27:51Z,0.6966089228004737,0.3619202856102379,5,0.018478176301252626,397,150,0,8,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas,3345,0,2,1,0,4,0,4,0,2,1,0,0.018666666666666665,5,0.022222222222222213,5,0.506447320509924,7
4076,6068,3349,342179,1,342179,2010-01-08T03:09:32Z,0.5002334582035348,0.5607316670771216,11,0.009686454524235588,222,75,1,6,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Nevada,3349,0,4,1,0,9,0,8,0,4,3,0,0.1973333333333333,31,0.6444444444444444,32,0.43411166901097786,1
4077,6078,3349,1016238,1,1016238,2010-04-26T02:45:18Z,0.500607290824989,0.5630571383193086,3,0.00147825410410021,32,75,0,3,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Nevada,3349,0,4,1,0,9,0,8,0,4,3,0,0.1973333333333333,31,0.6444444444444444,32,0.5551890791380139,1
4073,6055,3349,33260,1,33260,2009-10-01T04:17:03Z,0.419696732722312,0.9543456287155141,8,0.02116237454290827,80,50,2,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Washington,3349,0,4,1,0,9,0,8,0,4,3,0,0.1973333333333333,31,0.6444444444444444,32,0.3231593182530723,3
4075,6062,3349,129941,1,129941,2009-11-25T05:41:20Z,0.5006478719075593,0.5600611783423128,28,0.028320236520656655,510,250,1,10,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",Nevada,3349,0,4,1,0,9,0,8,0,4,3,0,0.1973333333333333,31,0.6444444444444444,32,0.38489434741535433,1
4078,6081,3365,10190,1,10190,2009-03-26T00:19:12Z,0.46382179314765715,0.48725816338728767,533,0.7954952151248735,8641,3500,65,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.1110556262414839,5
4089,6092,3365,328467,1,328467,2010-01-05T15:48:52Z,0.41899747431592926,0.6123751547074907,34,0.0558624445654711,895,250,1,10,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.43133914145240126,5
4082,6085,3365,36849,1,36849,2009-10-04T18:35:17Z,0.4186645506295552,0.6181759398562734,1,0.003501128141289971,48,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.3271913706650018,5
4090,6093,3365,349236,1,349236,2010-01-09T08:14:41Z,0.8104606116526778,0.7580032505103962,1,0.0010114370185948806,24,75,0,0,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",Illinois,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.43547053714490147,7
4083,6086,3365,37359,1,37359,2009-10-05T05:12:58Z,0.42153873766026106,0.6064790809499374,20,0.019217303353302732,278,75,0,10,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.32768790538190373,5
4088,6091,3365,269207,1,269207,2009-12-25T19:00:27Z,0.9739631900513182,0.7233818259940967,0,0.00019450711896055396,5,100,0,1,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",New York,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.41915443827234355,7
4085,6088,3365,43600,1,43600,2009-10-11T02:35:00Z,0.4187809588880209,0.6184803034413486,0,0.003189916750953085,71,75,0,8,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.33429247507937276,5
4086,6089,3365,56265,1,56265,2009-10-21T13:36:11Z,0.5002071572412838,0.5611318010805659,83,0.06838870302653077,1284,150,9,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.3460199266398867,5
4087,6090,3365,197895,1,197895,2009-12-12T09:06:37Z,0.4186358420388041,0.6171798405472186,0,0.0025285925464872015,64,75,0,8,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.40411564352085705,5
4081,6084,3365,20147,1,20147,2009-08-08T08:03:21Z,0.41873852164492487,0.6181419874607144,10,0.007702481910837937,155,50,2,6,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",California,3365,0,3,1,0,9,0,8,0,5,4,0,0.005333333333333334,13,0.1777777777777778,13,0.26278738791177503,5
4121,6124,3377,2262743,1,2262743,2010-08-22T18:52:49Z,0.7007780108124408,0.4464223933464373,1,0.0027620010892398664,59,100,0,5,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.688251337902873,6
4119,6122,3377,1373463,1,1373463,2010-07-02T16:58:20Z,0.696068638871608,0.4361463585925256,2,0.00035011281412899715,9,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.6309778407772377,4
4095,6098,3377,16979,1,16979,2009-07-08T00:42:16Z,0.7075436494014795,0.4500123059424055,36,0.050766358048704587,458,100,0,10,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.22768481931630902,4
4120,6123,3377,1446325,1,1446325,2010-07-16T01:15:53Z,0.7075445165473646,0.4500206843171701,3,0.003384423869913639,57,75,0,4,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.6459416641202509,6
4093,6096,3377,12066,1,12066,2009-04-26T20:27:05Z,0.696062107944601,0.4361416880926732,0,0.0015560569516844317,36,75,0,2,10,"[{'url': '/categories/237', 'name': 'Soul Food'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.1467552667706471,4
4116,6119,3377,516824,1,516824,2010-02-06T17:06:10Z,0.7075475205949024,0.44788517267146344,0,0.0012448455613475453,19,75,0,3,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.4672797105254922,4
4103,6106,3377,25998,1,25998,2009-09-20T01:06:17Z,0.7073224159567981,0.4478482659731191,7,0.0035789309888741927,79,75,0,9,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.31067689669292875,4
4111,6114,3377,98722,1,98722,2009-11-13T22:55:58Z,0.7080957972755044,0.45433480063035603,3,0.003695635260250525,74,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.3722448266937981,4
4109,6112,3377,69262,1,69262,2009-10-30T14:24:38Z,0.7073169083121704,0.453891444726239,2,0.0012448455613475453,9,100,0,2,10,"[{'url': '/categories/65', 'name': 'Church'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.35614900905499525,4
4092,6095,3377,9467,2,9467,2009-03-17T00:16:50Z,0.7071820265236537,0.4481733736983282,31,0.029020462148914652,240,50,7,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.10096242680100431,4
4110,6113,3377,82860,2,82860,2009-11-06T22:09:11Z,0.7073169318594141,0.4538916311869383,0,0.0005835213568816618,10,100,0,1,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.36435956573009776,4
4101,6104,3377,25991,1,25991,2009-09-20T00:55:36Z,0.7073442583409535,0.44778403876952066,2,0.003228818174745196,64,75,0,8,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.31066857807204684,4
4099,6102,3377,23161,1,23161,2009-08-30T21:17:11Z,0.7074775210655613,0.4487151913799976,59,0.03738426826421847,275,50,23,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.28807327010126116,4
4115,6118,3377,264712,1,264712,2009-12-24T17:06:09Z,0.7073323620586012,0.4538607612205625,0,0.0008558313234264374,16,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.41794417626589464,4
4114,6117,3377,229292,1,229292,2009-12-18T18:07:48Z,0.7075513833576781,0.4506370910081601,54,0.04286936901890609,384,150,2,10,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.41126460920481733,4
4108,6111,3377,54615,2,54615,2009-10-20T01:57:21Z,0.7074006294666277,0.44786401235633266,6,0.005212790788142846,67,75,3,4,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.34435451537985884,4
4106,6109,3377,29864,1,29864,2009-09-26T20:57:30Z,0.7074906902213878,0.4484562605595057,17,0.010464483000077802,136,50,2,10,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.31833201347144424,4
4117,6120,3377,662420,1,662420,2010-03-07T18:39:49Z,0.7073406010415633,0.45385307161414046,0,0.0003890142379211079,9,75,0,1,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.49986922505051723,4
4102,6105,3377,25995,1,25995,2009-09-20T01:01:28Z,0.7073279294223458,0.4478141754336795,2,0.0035789309888741927,82,75,0,6,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.3106731461758727,4
4094,6097,3377,15906,1,15906,2009-06-23T23:47:35Z,0.7044594926463137,0.45396474427236555,25,0.04127441064342955,672,300,1,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.21194457405429645,4
4105,6108,3377,29202,1,29202,2009-09-26T01:11:04Z,0.7071249617285775,0.4519848416683896,1,0.0019061697658134288,33,75,0,4,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.3174081923387675,4
4091,6094,3377,8989,1,8989,2009-01-15T03:51:13Z,0.7070752616746427,0.44799744595984525,393,0.1452968178635338,1937,250,12,11,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.03273238456758598,4
4100,6103,3377,23907,1,23907,2009-09-05T18:32:23Z,0.7073808310555245,0.44775834470918174,18,0.007313467672916829,137,75,1,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.2946725189959807,4
4113,6116,3377,118633,1,118633,2009-11-21T17:20:41Z,0.7007840856768937,0.4464073958943484,28,0.016338597992686534,261,100,3,12,10,"[{'url': '/categories/212', 'name': 'Science Museum'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.38095385174338503,4
4107,6110,3377,33354,7,33354,2009-10-01T12:51:42Z,0.707451763005476,0.4480754549044388,1,0.001867268342021318,19,75,0,7,10,"[{'url': '/categories/135', 'name': 'Administration'}]",Texas,3377,0,4,1,0,9,0,6,0,2,1,0,0.029333333333333333,33,0.8888888888888888,32,0.3235600525653801,4
4136,6142,3402,542876,1,542876,2010-02-11T21:26:47Z,0.41255222721792295,0.8822985641883456,0,0.0010114370185948806,12,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.47308894998785433,3
4144,6150,3402,824003,1,824003,2010-03-29T15:09:08Z,0.4145321929779473,0.8810311983492838,0,0.0007780284758422158,17,75,0,0,10,"[{'url': '/categories/218', 'name': 'Government'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.5243729362585228,3
4126,6129,3402,79186,1,79186,2009-11-05T03:55:18Z,0.4141993089240641,0.8806635450362881,9,0.007235664825332607,95,100,0,5,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.36238654718341223,3
4135,6141,3402,469109,3,469109,2010-01-29T01:40:08Z,0.4139405792771964,0.8826035084503316,0,0.0026841982416556448,14,75,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.45758855613165395,3
4124,6127,3402,64536,1,64536,2009-10-27T00:34:34Z,0.413460614683111,0.8820165016618131,0,0.004629269431261184,66,300,0,4,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.35213888873243704,3
4125,6128,3402,79057,1,79057,2009-11-05T01:55:11Z,0.4166906363286591,0.8838128899695248,4,0.009258538862522368,184,250,0,9,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.3622930178531618,3
4145,6151,3402,830110,2,830110,2010-03-30T14:37:51Z,0.4139570030459394,0.8826288354833105,0,0.00011670427137633238,2,75,0,0,10,"[{'url': '/categories/192', 'name': ""Doctor's Office""}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.5254698392113113,3
4139,6145,3402,732957,1,732957,2010-03-18T01:56:03Z,0.4142434524029517,0.8807228952750141,3,0.0010114370185948806,15,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.5114215183800894,3
4123,6126,3402,28293,4,28293,2009-09-24T19:06:12Z,0.4125508592217395,0.8822020782111666,0,0.004201353769547966,26,150,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Oregon,3402,0,5,2,0,10,1,9,0,4,2,0,0.0026666666666666666,30,1.0,28,0.3160028255798544,3
